sa2_code21,sa2_name21,stop_count_zscore,school_area_1000_zscore,polling_count_zscore,total_businesses_zscore,total_median_zscore,school_enrollment_count_zscore,incidents_count_zscore,final_score_zsum
121021404,Berowra - Brooklyn - Cowan,0.48172456740520403,-0.09558765318286534,0.22571532309708564,-0.29310722301607944,-0.4063421505104967,-0.810265499143756,4.796640108396918,3.8987774730460103
124011450,Blaxland - Warrimoo - Lapstone,2.181868732917224,-0.11352329498007972,0.4683430335155668,-0.03640529036004488,0.0,1.0059329991415544,0.388467919082098,3.8946840993163185
118011345,Paddington - Moore Park,-0.5591800237246042,-0.11754913757495165,0.22571532309708564,0.6665539372605314,0.0,1.1853796560643768,2.426981729578476,3.827901484700914
119011354,Bass Hill - Georges Hall,2.34378722487075,-0.11782660039266725,0.22571532309708564,0.4954193154898416,-0.7602488586080155,0.7639279250786766,0.8137912178443825,3.7645655473800534
122031696,Frenchs Forest - Oxford Falls,0.8749551907209093,-0.11587776946044268,0.7109707439340479,0.32190782397233675,0.0,1.0848431104750473,0.8563235477206109,3.733122647362509
124031462,Kingswood - Werrington,1.684547650488538,-0.11709850108238162,0.22571532309708564,0.011132104576257821,0.0,1.658312850059094,0.02086706800898071,3.483476495147574
125041489,North Parramatta,0.5626838133819669,-0.1175936930036184,-0.016912387321395467,0.8483844728918891,0.0,1.3787516267519335,0.7165744638415746,3.37188829654235
128011604,Cronulla - Kurnell - Bundeena,1.09470171551498,-0.11393781317012201,0.7109707439340479,0.8929507806446729,0.0,1.4652573637752813,-0.6839543985113764,3.3659883921874845
125021477,Ermington - Rydalmere,1.672982043920429,-0.11744067542380782,0.4683430335155668,0.7919338164050297,0.0,-0.6245946489473023,1.169239974667149,3.3604635441370645
121031411,Turramurra,1.4301043059901404,-0.11522760679791116,-0.016912387321395467,0.4039098302374589,1.0092846818795782,0.8514886101145042,-0.2434409819361532,3.3192064521662217
128021537,Royal National Park,-1.3919036966284506,6.492821530955571,-0.9874232289953199,-0.7946267395940729,0.0,0.0,-0.03381735611759872,3.2850505096201283
120021389,Lilyfield - Rozelle,-0.7326641222462389,-0.11787514661046947,0.4683430335155668,0.3082408229281497,0.0,0.39448513110823313,2.8462289812155848,3.166758699910826
102011040,Umina - Booker Bay - Patonga,2.7485834547545642,-0.11443738689241433,0.7109707439340479,0.05272732514552268,0.0,0.4957601403062988,-0.7325627755127804,3.1610415017352387
125031479,Chester Hill - Sefton,1.2334889943322878,-0.11784709055614766,-0.016912387321395467,0.5275070570718459,0.0,2.0268061908183057,-0.5350912439445769,3.117951520400319
124031464,Penrith,1.2913170271728327,-0.11615374415512272,2.1667370064449347,0.5316665791287724,-0.9372022126567748,0.062492991580824414,0.048209280072270426,3.047066927587737
117031336,Surry Hills,-1.0333698930170723,-0.11785178934259469,0.4683430335155668,2.4111763314228405,0.5374090710828866,0.2362429292362556,0.5160649087107834,3.018014591608666
115011558,Cherrybrook,0.7708647316079286,-0.11742644809445464,-0.016912387321395467,0.07293071799345133,0.30147126568454075,2.2419100905629477,-0.389266112940365,2.8635718574926528
128011530,Miranda - Yowie Bay,0.29667486231546036,-0.11778654729542945,1.6814815856079723,0.7384542471016892,0.0,0.5411229048429324,-0.31939157100084686,2.8205554815717777
125031483,Guildford - South Granville,1.071570502378762,-0.11806340271598768,1.1962261647710102,0.7954991210252524,-0.7602488586080155,0.7628729770661967,-0.14926225149593308,2.798594252421285
123021438,Claymore - Eagle Vale - Raby,1.3144482403090505,-0.11533189024642397,0.4683430335155668,-0.15108925564387515,0.0,1.5296091925365523,-0.27989726468720616,2.7660820557836643
128021536,Oyster Bay - Como - Jannali,1.2103577811960697,-0.1176114859440969,0.7109707439340479,0.12403341754997674,0.0,1.5004926273921084,-0.6626882335732622,2.7655548505548437
120031396,Homebush,-0.8598857944954377,-0.11802915880312523,-0.5021678081583577,0.7752957281773237,0.5374090710828866,0.4744501904542058,2.411791611765537,2.7188638400230323
118011341,Bondi Junction - Waverly,-0.061858941295918006,-0.1182702404292309,0.4683430335155668,1.964324819021595,1.8350670007737886,-1.2385743922105754,-0.13407213368299434,2.7149591456922324
125031714,Merrylands - Holroyd,0.574249419950076,-0.11821365094438391,0.953598454352529,0.8935449980813767,0.0,0.43457315558246745,-0.058121544618300686,2.679630832403765
122011419,Manly - Fairlight,0.4701589608370951,-0.11744835899784846,0.7109707439340479,1.1603486271613757,1.9530359034729614,-0.9790571811405321,-0.5199011261316381,2.6781075691354617
116011303,Blacktown (East) - Kings Park,0.9096520104252364,-0.11703541909135726,0.22571532309708564,0.8870086062776351,-0.8074364196876846,1.0449660756033088,0.46441850814679164,2.6072886847710155
127021521,Wetherill Park Industrial,-0.33943349893053354,3.941426523326666,-0.7447955185768388,0.2933853870105551,0.0,0.0,-0.5442053146323401,2.6063775781975087
125041493,Toongabbie - Constitution Hill,0.516421387109531,-0.1177023316795611,0.7109707439340479,0.33498060757981996,0.0,0.5217118614133031,0.62847178052653,2.5948540488836707
121041414,Crows Nest - Waverton,-0.4897863843159503,-0.11799474500887033,0.22571532309708564,0.8578919518791497,0.0,1.1689224670696912,0.9353121603478923,2.580060773068998
125041589,Wentworthville - Westmead,0.2851092557473514,-0.11828876414441436,-0.016912387321395467,0.3112119101116686,-0.4653266018600832,0.2520671494234533,2.2963467163872027,2.544207278343783
102021056,Warnervale - Wadalba,1.765506896465301,-0.11262884951861163,0.4683430335155668,-0.19506134595995514,0.0,1.3053272450833362,-0.7356007990753681,2.4958861805102694
115041625,Rouse Hill - Beaumont Hills,0.8980864038571273,-0.11749444810433754,-0.016912387321395467,0.18286094378365134,-0.4653266018600832,2.3565829395195075,-0.3801520422526018,2.457644807621868
119011572,Bankstown - South,0.14632197693004365,-0.11807104927676404,0.4683430335155668,0.7990644256454751,0.0,0.5255096742582304,0.6315098040891177,2.4526778651616694
124011452,Katoomba - Leura,2.841108307299436,-0.10292976847185539,0.4683430335155668,-0.06255085757501136,0.0,-0.004285217609150309,-0.7356007990753681,2.4040846980836177
128021538,Sutherland - Kirrawee,0.52798699367764,-0.11752274806658035,0.4683430335155668,0.5138400560276589,0.0,0.6466177060909174,0.3216314007051676,2.3608964419503704
123021443,Minto - St Andrews,1.025308076106326,-0.11711823389753144,0.22571532309708564,0.27199355928921887,0.0,1.3650373025896956,-0.43179844281659346,2.3391375843682014
123021444,Rosemeadow - Glen Alpine,1.164095354923634,-0.11116092054043882,0.4683430335155668,-0.19565556339665893,0.0,1.4979607521621567,-0.5168631025690503,2.306719554095209
121031412,Wahroonga (East) - Warrawee,1.0368736826744351,-0.11643606804821333,0.22571532309708564,0.4835349667557659,0.0,-0.2405935724046368,0.9170840189723658,2.3061783510468024
126021503,West Ryde - Meadowbank,0.12319076379382568,-0.11782807427983191,0.4683430335155668,0.40212717792734753,0.0,1.4194726200336563,-0.012551191179484496,2.28275432981108
102021048,Gorokan - Kanwal - Charmhaven,2.11247509350857,-0.1169487634472208,0.4683430335155668,-0.2663674383644092,0.0,0.818574232125133,-0.7356007990753681,2.2804753582622714
125011586,Lidcombe,0.36606850172411426,-0.11737652004811942,0.4683430335155668,0.9672279602326459,-0.3473576991609103,-0.7332542942327269,1.6249435090553106,2.228594491085881
125041588,Pendle Hill - Girraween,-0.2353430398175527,-0.11785815182781807,0.7109707439340479,0.15968646375220377,-0.6658737364486772,0.8535985061394639,1.4973465194266253,2.2025273051582928
119031372,Peakhurst - Lugarno,1.3607106665814865,-0.11752677017463177,-0.016912387321395467,0.6297124561848967,0.0,0.7563322993888218,-0.44091251350435673,2.1714037511548208
128021535,Menai - Lucas Heights - Woronora,1.2334889943322878,-0.11325159674101072,0.7109707439340479,0.13116402679042213,0.0,0.05373692307724146,0.1515020812002538,2.1676111725932423
120011383,Concord - Mortlake - Cabarita,0.36606850172411426,-0.1177703905310436,0.7109707439340479,0.9523725243150513,0.0,0.3619927323238538,-0.10976794518229237,2.1638661665837313
119041668,Arncliffe - Bardwell Valley,-0.7442297288143478,-0.11780278567880832,0.22571532309708564,0.19415107508102322,0.0,-0.6826167896336941,3.1834495966628245,2.058666690714083
120031681,Strathfield - West,-0.004030908455373103,-0.11718195555368716,-0.2595400977398766,0.0485678030885962,0.0,0.5879625965970379,1.7950728285602244,2.050850266496922
127021516,Fairfield - West,-0.1196869741364629,-0.11821600365931063,-0.016912387321395467,-0.04413011703719407,0.0,2.8339469151666385,-0.4864828669431729,2.0485185660691028
126021500,Macquarie Park - Marsfield,1.2103577811960697,-0.1166543836696146,-0.2595400977398766,0.6938879393489054,-1.8219689829005716,0.9222756217519025,1.3970917418612296,2.0254496198480445
121031407,Gordon - Killara,0.504855780541422,-0.11705082609987699,-0.2595400977398766,1.0831003603898837,0.0,0.8590842358043593,-0.07331166243123942,1.997137790464672
121011686,Lane Cove,0.29667486231546036,-0.1178924735634413,0.22571532309708564,0.4443166159333162,1.245222487277924,-0.27118706476655247,0.17276824613836803,1.9956179964321605
115011555,Castle Hill - North,0.16945319006626158,-0.1169845249039186,-0.016912387321395467,-0.025115159062672986,0.0,2.4277919303618964,-0.4530646077547077,1.9851684413854631
126021723,Eastwood,0.8749551907209093,-0.11767600196184748,0.4683430335155668,0.6196107597609324,0.4784246197333001,-0.2194946121550398,-0.20090865205992475,1.9032543375538968
122021420,Avalon - Palm Beach,1.3260138468771596,-0.11637212621058807,-0.016912387321395467,0.31002347523826107,0.8323313278308189,0.13749979526814168,-0.592813691633744,1.8797702400486536
102011031,Erina - Green Point,1.5688915848074483,-0.10896523676005557,0.4683430335155668,0.2993275613775929,0.0,0.03010608759769272,-0.38319006581518955,1.8745129647230554
127031524,Holsworthy - Wattle Grove,0.9327832235614543,-0.10740517891992363,0.4683430335155668,-0.03402842061322974,0.0,0.7327014639092732,-0.13407213368299434,1.8583219877701465
127021511,Cabramatta - Lansvale,0.6205118462225118,-0.11761970099065022,0.22571532309708564,0.5340434488755875,-0.8192333099576019,1.2679820854415493,0.11504579844920085,1.826445491137683
123021436,Bradbury - Wedderburn,1.66141643735232,-0.11339080647512995,0.22571532309708564,-0.2509177850101108,0.0,0.8903106969737629,-0.6292699743847969,1.7838638915531309
127021509,Bonnyrigg Heights - Bonnyrigg,0.504855780541422,-0.11787624087441079,0.4683430335155668,-0.16653890899817353,0.0,1.3312789661903404,-0.24040295837356546,1.7796596720011792
124031460,Glenmore Park - Regentville,0.8402583710165824,-0.1176084916659227,0.22571532309708564,-0.04472433447389785,0.0,1.2036302566802783,-0.3497718066267243,1.7574993180274017
124031459,Emu Plains - Leonay,1.3028826337409416,-0.1153356817333672,0.7109707439340479,-0.14217599409331838,0.0,0.29690243995384696,-0.3406577359389611,1.7125864058631897
124051581,St Marys - North St Marys,0.9906112564019992,-0.11637723499011633,-0.2595400977398766,0.2018759017581724,0.0,0.8991722602785936,-0.00951316761689675,1.7062289180918757
119011361,Yagoona - Birrong,0.8286927644484735,-0.11815241297316698,-0.2595400977398766,0.34389386913037673,0.0,0.691980470627551,0.16061615188801703,1.6474907453813747
102021047,Chittaway Bay - Tumbi Umbi,1.8580317490101728,-0.1133287456705764,0.22571532309708564,-0.08275425042294002,0.0,0.33435309439688166,-0.5958517151963317,1.626165455214292
122021690,Mona Vale - Warriewood (North),0.15788758349815263,-0.11721846676625108,0.7109707439340479,0.7818321199810654,0.0,0.28118371456789715,-0.23128888768580222,1.5833668075291099
121011683,Castle Cove - Northbridge,0.574249419950076,-0.11704877898164506,-0.016912387321395467,0.2969506916307778,2.0710048061721342,-0.7659576826196023,-0.4682547255676464,1.574031343262699
126021499,Hunters Hill - Woolwich,0.007534698112735877,-0.1174282959104943,-0.016912387321395467,0.0485678030885962,2.3069426115704803,0.03474785885260415,-0.6900304456365519,1.573421842755975
116031316,Lethbridge Park - Tregear,1.2681858140366147,-0.11753645246494336,0.22571532309708564,-0.3281660517816027,0.0,1.2183995288549962,-0.7325627755127804,1.53403538622937
119011658,Panania (South) - Picnic Point,0.042231517817062816,-0.11745758004594367,-0.016912387321395467,-0.06195664013830758,0.0,2.234314464873092,-0.5988897387589195,1.4813296364255883
102021044,Bateau Bay - Killarney Vale,1.7886381096015187,-0.11721375374393317,0.4683430335155668,-0.05601446577126974,0.0,-0.00534016562163016,-0.5988897387589195,1.479523019221333
117011325,Sydney Airport,-1.5769534017181943,1.2904707679969565,-0.9874232289953199,-0.7851192606068125,0.0,0.0,3.520670212110064,1.4616450887866939
117031330,Erskineville - Alexandria,-0.07342454786402698,-0.11732886119960177,-0.016912387321395467,1.2269009800721995,0.12451791163578137,0.2550210038583969,0.06036137432262141,1.459135473503975
119011356,Condell Park,0.9674800432657812,-0.1165918473869738,-0.2595400977398766,0.8567035170057421,-0.5832955045592562,-0.021164385808827915,0.5616352621495996,1.4052269869261884
128011531,Sylvania - Taren Point,0.14632197693004365,-0.11742832628035219,0.22571532309708564,0.5506815371032935,0.06553346028619492,0.025253326740285503,0.5008747908978446,1.3969520887743956
115041301,Pitt Town - McGraths Hill,1.3722762731495954,-0.09538406694253013,0.22571532309708564,0.28150103827647943,0.0,0.01997858667788625,-0.45002658419211994,1.3540605700663968
125031484,Guildford West - Merrylands West,1.3028826337409416,-0.11819445434703707,-0.2595400977398766,0.5084920990973248,0.0,0.5360591543830289,-0.617117880134446,1.3525814549999358
121011687,Willoughby,-0.24690864638566168,-0.11818363888140378,-0.016912387321395467,0.07887289236048917,1.5991291953754427,0.4221247690352053,-0.413570301441067,1.3045518827416092
127031522,Casula,0.48172456740520403,-0.11754260805551,-0.5021678081583577,-0.020955637005746503,-0.7602488586080155,0.529518476705654,1.6887420038696535,1.2990701361528818
127021519,Smithfield - Wetherill Park,0.7014710921992747,-0.11773411088864594,0.7109707439340479,0.18167250891024375,0.0,-0.1445933032689704,-0.061159568180888434,1.2706273627050615
120021675,Leichhardt,-0.617008056565149,-0.11829421838107586,0.4683430335155668,0.5376087534958103,0.30147126568454075,0.2647265255732115,0.42492420183315094,1.2617715051560552
125041491,Northmead,-0.5360488105883862,-0.11779610620819345,0.22571532309708564,0.3635030445416016,-0.4063421505104967,0.47561063326793374,1.24822858729443,1.2528705208939748
116031317,Mount Druitt - Whalan,1.083136108946871,-0.11781601554814214,0.22571532309708564,0.16503442068253782,-0.9077099869819816,1.0707068071078172,-0.2920493589375571,1.227017298366631
125031713,Greystanes - South,1.140964141787416,-0.11780506911249679,0.22571532309708564,0.0301470625507789,0.0,0.18138563258730336,-0.2707831939994429,1.189623896910644
123031447,Picton - Tahmoor - Buxton,0.8402583710165824,-0.0848045390406669,-0.016912387321395467,0.13532354884734862,0.0,0.988420862134389,-0.6748403278236131,1.1874455278126446
127011504,Ashcroft - Busby - Miller,0.7824303381760376,-0.11808597511284818,-0.016912387321395467,-0.26755587323781677,0.0,1.382127460391869,-0.6110418330092705,1.1509617298865757
118021569,Randwick - North,-0.4550895646116233,-0.11839352117289828,0.953598454352529,0.16622285555594538,1.6581136467250293,-0.5433636519863538,-0.5593954324452788,1.1016927864173494
124031461,Jamisontown - South Penrith,0.5626838133819669,-0.11708823512136413,0.22571532309708564,-0.020955637005746503,0.0,0.7046398467773092,-0.27989726468720616,1.0750978464420449
122031430,Manly Vale - Allambie Heights,0.5973806330862939,-0.11717834059154279,-0.2595400977398766,0.16681707299264917,0.0,1.217766560047508,-0.556357408882691,1.0488884189123406
128011602,Caringbah,-0.004030908455373103,-0.11769681860129996,-0.5021678081583577,0.4960135329265454,-0.052435442412978005,1.2903469833061219,-0.11584399230746786,0.9941855462971905
102011039,Terrigal - North Avoca,0.7939959447441465,-0.11628504254126729,0.4683430335155668,0.09669941546160268,0.0,0.32295965586209935,-0.6383840450725602,0.9273289619695879
120011672,Concord West - North Strathfield,-0.8367545813592197,-0.11767923445359431,-0.016912387321395467,0.07471337030356269,0.7733468764812323,-0.2511430525294353,1.2907609171706587,0.9163319082918091
127021513,Canley Vale - Canley Heights,-0.2816054660899886,-0.11804187807922363,-0.2595400977398766,-0.023332506752561637,0.0,2.1404240917623856,-0.5442053146323401,0.913698828468395
119041377,Kingsgrove (South) - Bardwell Park,0.5395526002457489,-0.11776848672057849,0.22571532309708564,0.027770192803963766,0.0,-6.542555923090735e-05,0.22137662313977197,0.8965808270067608
102011042,Woy Woy - Blackwall,1.8002037161696278,-0.1132964093644113,-0.016912387321395467,-0.33826774820556704,0.0,0.1839175078172551,-0.6231939272596215,0.8924507518358876
116021563,Quakers Hill,0.6320774527906208,-0.11796204141723664,-0.016912387321395467,0.15255585451175835,-0.7484519683380982,1.63025123292713,-0.6687642806984376,0.8627938624543411
125031480,Fairfield - East,0.9327832235614543,-0.11767319844434301,-0.016912387321395467,0.16444020324583403,0.0,-0.3260443614155047,0.2183385995771842,0.8549320792032296
124031707,Cranebrook - Castlereagh,0.8518239775846914,-0.1099656293688128,0.22571532309708564,-0.13682803716298433,0.0,0.5248767054507426,-0.5472433381949279,0.8083790014057947
117031329,Darlinghurst,-1.079632319289508,-0.11787001884978004,0.7109707439340479,0.6023784540965227,0.7733468764812323,-1.3124207530841647,1.2087342809807895,0.7855072642691395
121041416,Neutral Bay - Kirribilli,-0.6632704828375849,-0.11809892690817088,0.7109707439340479,0.9291980442836038,0.0,-0.7743972667194411,0.6922702753408726,0.7766723870933273
115011296,West Pennant Hills,1.0600048958106532,-0.11654798002539939,-0.2595400977398766,0.09194567596797242,0.0,0.0,-0.04293142680536196,0.7329310672079876
126021501,North Ryde - East Ryde,0.6089462396544029,-0.11730528659743163,-0.2595400977398766,0.23396364334017672,0.0,-0.9368592606413381,1.1935441631678507,0.7227494011837841
119031370,Narwee - Beverly Hills,-0.20064622011322575,-0.11788359797247934,-0.2595400977398766,-0.08275425042294002,0.0,-0.2405935724046368,1.6127914148049598,0.7113736761518012
116021309,Glenwood,-0.2584742529537707,-0.11792225595437131,-0.2595400977398766,0.03133549742418647,-0.4063421505104967,1.630884201734618,0.08162753926073564,0.7015684812610247
123021705,Ingleburn,0.6783398790630567,-0.11594195235881476,0.4683430335155668,0.3230962588457443,-0.9372022126567748,0.14340750413802875,0.13631196338731508,0.696354473934122
117031331,Glebe - Forest Lodge,-0.4550895646116233,-0.11814725199544551,1.1962261647710102,0.521564882704808,0.0,-0.1686461179535112,-0.2920493589375571,0.6838587539776809
115011621,Kellyville - East,-0.1196869741364629,-0.11795092035490855,0.4683430335155668,0.14245415808779402,-0.11141989376256446,1.0371594603109577,-0.617117880134446,0.6817809835259366
120031395,Haberfield - Summer Hill,-0.44352395804351435,-0.11778087192824034,0.22571532309708564,0.08243819698071188,0.0,-0.1108349668696152,1.0446810086010512,0.6806947318374788
123011701,Mount Annan,0.0537971243851718,-0.11688428159556032,-0.016912387321395467,-0.1849596495359908,-0.8487255356323952,2.1632109688319505,-0.38319006581518955,0.666336173316591
119041381,Rockdale - Banksia,-0.3163022857943156,-0.11802255620621309,1.1962261647710102,0.5566237114703313,0.0,-0.9358043126288582,0.27909907082893914,0.6618197924408937
123021441,Leumeah - Minto Heights,1.3838418797177046,-0.11389255354037595,-0.016912387321395467,-0.28181709171870756,0.0,0.31325413414728465,-0.6505361393229112,0.6339378419615991
125021711,Carlingford - East,-0.32786789236242453,-0.11780732881973378,-0.2595400977398766,-0.13326273254276164,0.06553346028619492,1.17894447318825,0.2031484817642455,0.6091483637738937
128011529,Gymea - Grays Point,0.31980607545167833,-0.1178301517679217,0.22571532309708564,0.07352493543015512,0.0,0.5702394699873762,-0.4773687962554097,0.594086855942964
116031315,Hassall Grove - Plumpton,0.31980607545167833,-0.11805483082360439,-0.2595400977398766,-0.09107329453679298,0.0,0.9082448131859203,-0.17964248712181052,0.5797401784155142
126021498,Gladesville - Huntleys Point,-0.1775150069770078,-0.11767305418751814,-0.016912387321395467,0.46452000878124483,0.8913157791804053,-0.48186018285877863,-0.021665261867247734,0.5402098947497024
121041689,Mosman - South,0.4701589608370951,-0.11749776031696128,0.22571532309708564,0.49363666317973026,0.0,0.04371491695868288,-0.5836996209459808,0.5320284828096515
116011626,Seven Hills - Prospect,-0.32786789236242453,-0.11694892953238102,-0.016912387321395467,0.0010304081522934975,0.0,-0.05101941456200788,1.0051867022874106,0.49346848666149523
119011360,Revesby,0.6783398790630567,-0.11789399110727665,-0.016912387321395467,0.023016453310333498,-0.5243110532096696,0.23582095003126355,0.20922452888942097,0.4872843796557331
119021366,Punchbowl,0.7014710921992747,-0.11816003580749188,-0.2595400977398766,0.9280096094101962,-0.6776706267185945,-0.5718472483233098,0.46441850814679164,0.46668120116698975
117031333,Potts Point - Woolloomooloo,-0.9755418601765274,-0.1176796814599398,0.7109707439340479,0.9731701345996837,0.0,-0.9411845474925055,0.8168292414069702,0.46656403081172915
120011385,Drummoyne - Rodd Point,-0.1196869741364629,-0.1180946760771274,0.22571532309708564,0.7016127660260546,0.0,-0.647803505221859,0.3550496598936328,0.3967925935813237
117021327,Petersham - Stanmore,-0.7095329091100209,-0.11811689067909989,0.4683430335155668,0.39856187330712484,0.0,0.27063423444309864,0.0725134685729724,0.3824028100496419
120031677,Ashfield - South,-0.4897863843159503,-0.11791490455065111,1.1962261647710102,-0.11543620944164812,0.0,0.22358355308649738,-0.3163535474382591,0.38031867211099896
120011386,Five Dock - Abbotsford,0.4123309279965502,-0.11800421660829297,-0.016912387321395467,0.8258042102971453,0.0,-0.6868365816836135,-0.06723561530606392,0.34914633737432965
127021510,Bossley Park - Abbotsbury,0.33137168201978734,-0.1171069476991012,-0.016912387321395467,0.0889745887844535,0.0,0.4518743029871369,-0.389266112940365,0.34893512583051606
119021662,Earlwood,0.1116251572257167,-0.1176813328209614,-0.016912387321395467,0.3450823040037843,0.18350236298536782,-0.7374740862826463,0.5768253799625382,0.3449673977524039
117011635,Mascot,-0.7326641222462389,-0.11809270962883044,-0.2595400977398766,0.6897284172919789,0.06553346028619492,-0.8682876398301478,1.5338028021776784,0.3104801103107586
122031427,Forestville - Killarney Heights,-0.5013519908840592,-0.1167757985651392,-0.016912387321395467,-0.04710120422071299,0.0,0.7253168278219142,0.2426427880778862,0.28581823490849356
118011340,Bondi Beach - North Bondi,-0.617008056565149,-0.11837660990735602,-0.016912387321395467,0.9678221776693496,1.7170980980746158,-1.071892606238759,-0.5806615973833931,0.28006901832791287
